# Wavelength     ele     EP     newloggf  vdwaals    Do    EW     loggf    diff%   EWdiff
5394.687	25.0	0.0	-4.812	-7.795	nan	79	-3.503	0.0	0.0
5394.690	25.0	0.0	-4.368	-7.795	nan	79	-3.503	0.0	0.0
5394.709	25.0	0.0	-5.853	-7.795	nan	79	-3.503	0.0	0.0
5394.712	25.0	0.0	-4.786	-7.795	nan	79	-3.503	0.0	0.0
5394.714	25.0	0.0	-4.552	-7.795	nan	79	-3.503	0.0	0.0
5394.728	25.0	0.0	-5.728	-7.795	nan	79	-3.503	0.0	0.0
5394.730	25.0	0.0	-4.853	-7.795	nan	79	-3.503	0.0	0.0
5394.731	25.0	0.0	-4.774	-7.795	nan	79	-3.503	0.0	0.0
5394.741	25.0	0.0	-5.807	-7.795	nan	79	-3.503	0.0	0.0
5394.742	25.0	0.0	-5.029	-7.795	nan	79	-3.503	0.0	0.0
5394.743	25.0	0.0	-5.059	-7.795	nan	79	-3.503	0.0	0.0
5395.186	58.1	1.67	-0.965	0.0	nan	0.16	-1.34	28.0	0.0
5395.217	26.0	4.45	-1.764	-7.143	nan	18.94	-2.17	18.7	0.01
5395.23	606.0	1.12	0.101	0.0	6.25	1.2	-0.239	142.3	0.0
5395.252	58.0	0.03	-1.035	0.0	nan	0.0	-1.035	-0.0	0.0
5395.332	112.0	0.84	-0.56	0.0	1.34	0.15	-1.81	69.1	0.0
5395.408	22.0	3.11	-1.355	-7.54	nan	0.3	-2.378	43.0	0.0
5395.445	606.0	1.18	0.555	0.0	6.25	3.29	-0.413	234.4	-0.37
5396.247	22.1	1.58	-3.1	-7.84	nan	10.4	-3.18	2.5	-0.02
5396.561	22.1	2.6	-2.316	-7.85	nan	7.19	-1.954	-18.5	0.0
5396.593	22.0	0.0	-3.69	-7.77	nan	1.54	-3.37	-9.5	0.0
5396.61	22.0	0.02	-4.111	-7.77	nan	0.57	-3.799	-8.2	0.0
5396.716	26.0	5.11	-2.149	-7.16	nan	2.35	-3.108	30.9	0.0
5396.716	26.0	5.06	-2.008	-7.25	nan	3.56	-2.963	32.2	0.0
5396.727	112.0	0.91	0.218	0.0	1.34	0.78	-0.709	130.7	0.0
5396.89	24.1	4.48	-4.081	-7.758	nan	0.46	-4.081	17.0	0.0
5396.898	26.0	3.02	-3.934	-7.82	nan	19.74	-3.934	21.1	0.03
5397.135	26.0	0.92	-1.993	-7.759	nan	184.9	-1.993	-18.8	0.0
5397.135	112.0	0.91	0.52	0.0	1.34	0.0	-0.691	175.3	1.55
5397.618	26.0	3.63	-2.378	-7.589	nan	24.68	-2.48	4.1	0.0
5397.636	58.0	0.27	-0.161	0.0	nan	0.02	-0.161	-0.0	0.0
5398.279	26.0	4.45	-0.600	-7.144	nan	72.03	-0.67	-4.0	-0.05
5398.306	112.0	0.64	-1.09	0.0	1.34	0.07	-1.027	-6.1	0.0
5398.812	26.0	5.01	-4.022	-7.46	nan	0.04	-4.272	5.9	0.0
5398.845	14.0	5.61	-2.589	-6.86	nan	3.46	-2.836	8.7	0.0
5399.450	25.0	3.85	-1.35	-6.35	nan	38.40	-0.345	0.0	0.0
5399.455	25.0	3.85	-1.21	-6.35	nan	38.40	-0.345	0.0	0.0
5399.465	25.0	3.85	-1.71	-6.35	nan	38.40	-0.345	0.0	0.0
5399.465	25.0	3.85	-1.32	-6.35	nan	38.40	-0.345	0.0	0.0
5399.478	25.0	3.85	-2.92	-6.35	nan	38.40	-0.345	0.0	0.0
5399.485	25.0	3.85	-0.84	-6.35	nan	38.40	-0.345	0.0	0.0
5399.494	25.0	3.85	-1.35	-6.35	nan	38.40	-0.345	0.0	0.0
5399.497	25.0	3.85	-1.39	-6.35	nan	38.40	-0.345	0.0	0.0
5399.521	25.0	3.85	-1.21	-6.35	nan	38.40	-0.345	0.0	0.0
5399.555	25.0	3.85	-1.32	-6.35	nan	38.40	-0.345	0.0	0.0
5399.710	606.0	1.1	-0.239	0.0	6.25	1.82	-0.239	210.9	0.0
5399.760	27.0	4.21	-0.911	-7.45	nan	1.28	-1.411	35.4	0.0
5400.501	26.0	4.37	-0.117	-7.187	nan	115.4	-0.16	26.9	0.03
5400.620	24.0	3.38	-0.280	-7.649	nan	30.1	-0.488	0.0	0.0
5400.655	26.0	3.63	-2.555	-7.82	nan	5.3	-2.615	2.3	0.0
5401.266	26.0	4.32	-1.744	-7.219	nan	24.1	-1.92	9.2	0.0
5401.719	112.0	0.98	0.527	0.0	1.34	2.6	-0.636	182.9	-1.25
5401.926	23.0	2.36	0.163	-7.76	nan	5.9	0.072	-265.3	0.0
5402.057	26.1	10.56	0.235	-7.59	nan	0.21	0.469	49.9	0.0
5402.07	26.0	4.91	-1.485	-7.3	nan	14.09	-2.111	29.7	-0.01
5408.3	29.0	5.72	-0.401	-7.55	nan	0.5	-1.026	60.9	0.0
5408.815	26.1	5.96	-2.215	-7.795	nan	3.57	-2.656	16.6	0.0
5408.843	112.0	0.66	-0.783	0.0	1.34	0.14	-1.189	34.1	0.0
5409.133	26.0	4.37	-1.070	-7.189	nan	70.89	-1.3	40.5	0.03
5409.136	26.0	4.8	-2.565	-7.3	nan	1.78	-2.795	8.2	0.0
5409.162	606.0	1.03	-0.039	0.0	6.25	1.07	-0.156	75.0	0.0
5409.608	22.0	1.89	-0.780	-7.77	nan	12.2	-0.73	-17.3	0.01
5409.766	14.0	5.62	-2.894	-6.86	nan	1.7	-2.738	-5.7	0.0
5409.795	24.0	1.03	-0.607	-7.62	nan	126.8	-0.67	-71.8	-0.02
5410.490	26.0	3.64	-3.803	-7.82	nan	7.1	-3.803	20.2	0.0
5410.915	26.0	4.47	0.398	-7.132	nan	123.7	0.398	105.5	0.02
5411.175	22.0	3.15	-2.148	-7.52	nan	0.04	-2.398	10.4	0.0
5411.218	28.0	4.09	-0.755	-7.37	nan	38.56	-1.065	38.5	0.04
5411.371	26.0	5.02	-2.294	-7.47	nan	2.05	-2.364	3.0	0.0
5411.389	26.0	3.64	-3.359	-7.82	nan	3.55	-3.431	2.1	0.0
5411.397	62.0	0.39	-0.902	0.0	nan	0.0	-0.902	-0.0	0.0
5412.557	26.0	4.58	-3.126	-7.79	nan	0.8	-3.368	7.2	0.0
5412.756	112.0	0.62	-1.178	0.0	1.34	0.06	-1.178	-0.0	0.0
5412.759	606.0	1.05	-0.325	0.0	6.25	0.53	-0.278	-16.9	0.0
5412.784	26.0	4.43	-1.784	-7.154	nan	18.92	-1.716	-4.0	0.01
5413.095	14.0	5.62	-1.90	-6.87	nan	4.91	-2.585	6.3	0.01
5413.107	26.0	5.11	-2.138	-7.16	nan	2.41	-2.3	7.0	0.0
5413.193	606.0	0.99	-0.427	0.0	6.25	0.48	-0.193	-121.2	0.0
5413.193	64.0	0.88	-0.674	0.0	nan	0.0	-0.674	-0.0	0.0
5413.220	59.1	0.06	-0.976	0.0	nan	0.99	-1.484	34.2	0.0
5413.337	112.0	0.88	0.036	0.0	1.34	0.55	-1.586	102.3	0.0
5413.368	64.0	0.84	-0.989	0.0	nan	0.0	-0.989	0.0	0.0
5413.369	23.0	0.28	-2.852	-7.79	nan	0.55	-4.672	39.0	0.0
5413.600	25.0	3.86	-1.92	0.00	nan	20.00	-0.647	8.8	0.03
5413.605	25.0	3.86	-1.49	0.00	nan	20.00	-0.647	8.8	0.03
5413.639	25.0	3.86	-1.38	0.00	nan	20.00	-0.647	8.8	0.03
5413.649	25.0	3.86	-1.38	0.00	nan	20.00	-0.647	8.8	0.03
5413.697	25.0	3.86	-1.02	0.00	nan	20.00	-0.647	8.8	0.03
5413.702	25.0	3.86	-1.48	0.00	nan	20.00	-0.647	8.8	0.03
5413.699	27.0	4.06	-0.649	-7.51	nan	3.17	-0.694	6.5	0.0
5414.04	606.0	1.01	-0.204	0.0	6.25	0.77	-0.165	-23.6	0.0
5414.07	26.1	3.22	-3.592	-7.878	nan	25.93	-3.54	-1.5	-0.01
5414.106	58.0	0.55	-0.622	0.0	nan	0.0	-0.622	-0.0	0.0
5414.861	39.0	1.85	0.381	-7.52	nan	1.6	-1.597	123.9	-1.18
5415.199	26.0	4.39	0.642	-7.182	nan	168.34	0.642	54.7	-0.01
5415.249	23.0	2.37	-1.595	-7.623	nan	0.09	0.28	669.6	0.0
5415.303	60.0	0.29	-0.95	0.0	nan	0.0	-0.95	-0.0	0.0
5415.51	26.0	4.97	-3.611	-7.35	nan	25.39	-3.611	69.2	-0.93
5415.51	112.0	0.69	-1.378	0.0	1.34	6.92	-1.378	130.4	-4.91
5415.538	26.0	5.1	-2.987	-7.17	nan	56.16	-2.987	83.7	-6.97
5417.033	26.0	4.42	-1.409	-7.166	nan	34.8	-1.68	16.1	0.0
5417.034	112.0	0.64	-0.943	0.0	1.34	0.1	-1.193	21.0	0.0
5417.036	39.0	1.99	0.444	-7.77	nan	0.0	-1.218	136.5	0.36
5418.000	40.1	1.76	-1.434	0	nan	4.4	-1.434	0.0	0.0	
5418.124	14.0	5.62	-2.050	-6.86	nan	5.7	-2.442	3.6	0.0
5418.259	26.0	4.99	-2.334	-7.4	nan	46.4	-3.695	67.7	-25.8
5418.768	22.1	1.58	-2.081	-7.85	nan	48.5	-2.13	2.3	0.0
5418.848	112.0	0.57	0.466	0.0	1.34	0.0	-1.074	143.4	2.91
5418.856	44.0	1.12	-0.523	0.0	nan	0.0	-2.2	76.2	0.78
5419.057	24.0	4.49	-0.842	-7.49	nan	0.05	-2.38	2.6	0.0
5419.100	112.0	0.82	-1.014	0.0	1.34	0.06	-0.764	-32.7	0.0
5419.158	26.0	4.19	-3.308	-7.72	nan	1.23	-3.601	8.1	0.0
5419.191	22.0	2.35	-1.113	-7.71	nan	2.75	-1.42	21.6	0.0
5419.362	607.0	0.66	-1.847	0.0	7.5	0.39	-2.581	28.4	0.0
5419.376	112.0	0.57	-0.309	0.0	1.34	0.5	-1.059	70.8	0.0
5419.391	23.0	1.93	-0.867	-7.81	nan	1.22	-1.613	46.2	0.0
5419.866	64.1	1.31	0.114	0.0	nan	2.8	-1.43	108.0	0.0
5423.322	66.0	0.0	0.407	0.0	nan	2.2	-1.447	128.1	-1.85
5423.428	58.0	0.55	-0.709	0.0	nan	0.0	-0.709	0.0	0.0	
5423.442	822.0	1.43	0.808	0.0	6.94	0.0	0.808	0.0	0.0
5423.464	606.0	0.97	-3.574	0.0	6.25	0.0	-3.574	0.0	0.0
5423.467	606.0	1.61	-2.959	0.0	6.25	0.0	-2.959	0.0	0.0
5423.467	16.0	9.71	-2.991	0.0	nan	0.0	-2.991	0.0	0.0
5423.737	112.0	0.62	-1.183	0.0	1.34	0.06	-1.245	5.0	0.0
5423.738	26.0	3.69	-2.836	-7.82	nan	9.69	-2.986	5.0	0.01
5423.751	606.0	0.97	-0.252	0.0	6.25	0.75	-0.166	-51.8	0.0
5423.796	606.0	1.06	0.25	0.0	6.25	1.93	-0.51	149.0	0.0
5423.802	606.0	0.97	0.089	0.0	6.25	1.64	-0.175	150.9	0.0
